PU_ID,pcd,oseast1m,osnrth1m,msoa01,lat,long,closest_Supermarket,mean_closest_3_Supermarket,mean_closest_5_Supermarket,Supermarket_count400m,Supermarket_count800m,Supermarket_count1km,Supermarket_count1.6km,Supermarket_count2km
86,BD1 1JP,416176,434018,E02002221,53.802228,-1.75588,0.22090722034374521,0.28536137892151175,0.5548605447130875,3,3,5,6,9
87,BD1 1JQ,416400,432900,E02002221,53.792158,-1.752534,0.22323306206742763,0.5189546695343655,0.7829751088372731,2,2,2,7,8
88,BD1 1JR,416531,432969,E02002221,53.792789,-1.750545,0.16377118183612158,0.4904877634947254,0.7499569586717486,2,2,3,7,8
89,BD1 1JT,416500,432941,E02002221,53.792524,-1.751014,0.1890026454841307,0.5053604142046937,0.7683475549144427,2,2,2,7,8
90,BD1 1JU,416495,432879,E02002221,53.791967,-1.751093,0.2510717029057635,0.5451901262886134,0.7944816129927387,2,2,2,7,8
91,BD1 1JW,416400,432900,E02002221,53.792158,-1.752534,0.22323306206742763,0.5189546695343655,0.7829751088372731,2,2,2,7,8
92,BD1 1JX,416534,432907,E02002221,53.792217,-1.7505,0.22542848089804446,0.5276695306739121,0.7875630902555496,2,2,2,7,8
93,BD1 1JY,416610,432793,E02002221,53.79119,-1.749352,0.35418921496849676,0.6108672017321204,0.8501077373876836,1,2,2,7,8
94,BD1 1JZ,416500,432900,E02002221,53.792155,-1.751016,0.2300021739027699,0.5311782175391067,0.786150735735794,2,2,2,7,8
95,BD1 1LA,416292,432856,E02002226,53.791781,-1.754179,0.2002023975880409,0.5591890186143721,0.814949214993577,2,2,2,8,8
96,BD1 1LB,416270,432842,E02002226,53.791641,-1.75451,0.2084922060893404,0.5634787083505746,0.8260424496485439,2,2,2,8,8
97,BD1 1LD,416394,433121,E02002221,53.794145,-1.752613,0.10737783756436893,0.3824011317915099,0.6621019118033283,2,2,3,7,8
98,BD1 1LE,416394,433121,E02002221,53.794145,-1.752613,0.10737783756436893,0.3824011317915099,0.6621019118033283,2,2,3,7,8
99,BD1 1LF,416394,433121,E02002221,53.794145,-1.752613,0.10737783756436893,0.3824011317915099,0.6621019118033283,2,2,3,7,8
100,BD1 1LH,416406,433103,E02002221,53.793997,-1.752436,0.09876234100101111,0.38696595761063407,0.6673405335872985,2,2,3,7,8
101,BD1 1LJ,416400,433100,E02002221,53.793956,-1.752524,0.1053612832116238,0.3880100553573187,0.6697651054073037,2,2,3,7,8
102,BD1 1LL,416400,433100,E02002221,53.793956,-1.752524,0.1053612832116238,0.3880100553573187,0.6697651054073037,2,2,3,7,8
103,BD1 1LN,416445,433123,E02002221,53.794161,-1.751839,0.05643580423808985,0.38062705636776517,0.6519044911256956,2,2,3,7,8
104,BD1 1LP,416300,433000,E02002221,53.79306,-1.754047,0.08266196223173025,0.4374300154946259,0.7374233690691377,2,2,3,7,8
105,BD1 1LQ,416399,433109,E02002221,53.794037,-1.752538,0.1041393297462587,0.3852731295995936,0.6659980753493966,2,2,3,7,8
106,BD1 1LS,416400,433100,E02002221,53.793956,-1.752524,0.1053612832116238,0.3880100553573187,0.6697651054073037,2,2,3,7,8
107,BD1 1LT,416300,433000,E02002221,53.79306,-1.754047,0.08266196223173025,0.4374300154946259,0.7374233690691377,2,2,3,7,8
108,BD1 1LU,416300,433000,E02002221,53.79306,-1.754047,0.08266196223173025,0.4374300154946259,0.7374233690691377,2,2,3,7,8
109,BD1 1LW,416178,434065,E02002221,53.802651,-1.755847,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
110,BD1 1LX,416701,433088,E02002221,53.793839,-1.747955,0.2043624231604235,0.48985806140168586,0.7190478266463682,1,3,4,7,8
111,BD1 1LZ,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
112,BD1 1NA,416407,433035,E02002221,53.793371,-1.752421,0.13364505228402584,0.41878764812746994,0.7040503993868442,2,2,3,7,8
113,BD1 1ND,416300,433000,E02002221,53.79306,-1.754047,0.08266196223173025,0.4374300154946259,0.7374233690691377,2,2,3,7,8
114,BD1 1NE,416400,433038,E02002221,53.793399,-1.752527,0.13661991070118587,0.4164470387501131,0.7030295924268082,2,2,3,7,8
115,BD1 1NF,416359,433033,E02002221,53.793355,-1.753149,0.12776932339180638,0.4170853152332764,0.7113687845634338,2,2,3,7,8
116,BD1 1NG,416300,433000,E02002221,53.79306,-1.754047,0.08266196223173025,0.4374300154946259,0.7374233690691377,2,2,3,7,8
117,BD1 1NH,416275,433004,E02002221,53.793097,-1.754426,0.06081118318204309,0.4364571768217457,0.7344803224739365,2,2,3,7,8
118,BD1 1NJ,416300,432800,E02002226,53.791263,-1.754057,0.2561893830743187,0.5749535212161216,0.8390198613570783,2,2,2,8,8
119,BD1 1NL,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
120,BD1 1NN,416230,432711,E02002226,53.790465,-1.755124,0.33600595232822883,0.6035953767232329,0.8965794709104549,1,2,3,8,8
121,BD1 1NP,416200,432900,E02002226,53.792165,-1.75557,0.15044268011438774,0.5449567600549315,0.8030420885878634,2,2,2,8,8
122,BD1 1NQ,416165,432733,E02002226,53.790665,-1.75611,0.32106852851065926,0.6070381255532785,0.8952502048004217,1,2,3,8,8
123,BD1 1NR,416176,434018,E02002221,53.802228,-1.75588,0.22090722034374521,0.28536137892151175,0.5548605447130875,3,3,5,6,9
124,BD1 1NS,416402,433165,E02002221,53.79454,-1.75249,0.10500476179678711,0.3764735450938104,0.6462228642331618,2,2,3,7,8
125,BD1 1NT,416421,433175,E02002221,53.794629,-1.752201,0.0917877987534291,0.3757246117251065,0.6400685766842001,2,2,3,7,8
126,BD1 1NU,416400,433100,E02002221,53.793956,-1.752524,0.1053612832116238,0.3880100553573187,0.6697651054073037,2,2,3,7,8
127,BD1 1NW,416200,432900,E02002226,53.792165,-1.75557,0.15044268011438774,0.5449567600549315,0.8030420885878634,2,2,2,8,8
128,BD1 1NX,416200,432900,E02002226,53.792165,-1.75557,0.15044268011438774,0.5449567600549315,0.8030420885878634,2,2,2,8,8
129,BD1 1PA,416437,433175,E02002221,53.794629,-1.751958,0.0782368199762746,0.37569360342325037,0.637353583275075,2,2,3,7,8
130,BD1 1PB,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
131,BD1 1PE,416400,433100,E02002221,53.793956,-1.752524,0.1053612832116238,0.3880100553573187,0.6697651054073037,2,2,3,7,8
132,BD1 1PG,416437,433175,E02002221,53.794629,-1.751958,0.0782368199762746,0.37569360342325037,0.637353583275075,2,2,3,7,8
133,BD1 1PH,416437,433175,E02002221,53.794629,-1.751958,0.0782368199762746,0.37569360342325037,0.637353583275075,2,2,3,7,8
134,BD1 1PJ,416390,433179,E02002221,53.794666,-1.752671,0.12133424908079334,0.3770534673354061,0.6452667811835453,2,2,3,7,8
135,BD1 1PL,416178,434065,E02002221,53.802636,-1.755843,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
136,BD1 1PN,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
137,BD1 1PP,416377,433147,E02002221,53.794379,-1.75287,0.12515989773086264,0.379294201852744,0.656723972396129,2,2,3,7,8
138,BD1 1PR,416386,433123,E02002221,53.794163,-1.752735,0.1152128465059344,0.38233782619085543,0.6629594071609796,2,2,3,7,8
139,BD1 1PS,416400,433100,E02002221,53.793956,-1.752524,0.1053612832116238,0.3880100553573187,0.6697651054073037,2,2,3,7,8
140,BD1 1PT,416363,433167,E02002221,53.794574,-1.753085,0.1428740704256724,0.37937377074007894,0.6476977070363378,2,2,3,7,8
141,BD1 1PU,416375,433098,E02002221,53.793939,-1.752903,0.13,0.3891461541388491,0.6753246021493111,2,2,3,7,8
142,BD1 1PX,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
143,BD1 1PZ,416268,433145,E02002221,53.794364,-1.754525,0.10440306508910549,0.3966382175534874,0.6564066500808726,2,2,3,7,8
144,BD1 1QA,416355,433186,E02002221,53.79473,-1.753202,0.156371352875135,0.38043657218088844,0.6403740190450916,2,3,3,7,8
145,BD1 1QB,416394,433202,E02002221,53.794888,-1.752613,0.12896898852049665,0.37798857661257956,0.6380090065172672,2,3,3,7,8
146,BD1 1QD,416395,433204,E02002221,53.794906,-1.752597,0.1292749008895385,0.3781127948888064,0.6374919089056574,2,3,3,7,8
147,BD1 1QE,416405,433203,E02002221,53.794881,-1.752442,0.12060265337047937,0.37765202626589195,0.6372458181332884,2,3,3,7,8
148,BD1 1QF,416400,433200,E02002221,53.794855,-1.752518,0.12288612614937457,0.3775580416258802,0.63877443819148,2,3,3,7,8
149,BD1 1QH,416400,433200,E02002221,53.794855,-1.752518,0.12288612614937457,0.3775580416258802,0.63877443819148,2,3,3,7,8
150,BD1 1QJ,416400,433200,E02002221,53.794855,-1.752518,0.12288612614937457,0.3775580416258802,0.63877443819148,2,3,3,7,8
151,BD1 1QL,416399,433225,E02002221,53.795079,-1.752532,0.13938794782907166,0.38035799290958705,0.6317821566616313,2,3,4,7,8
152,BD1 1QN,416365,433217,E02002221,53.795009,-1.753049,0.1614465855941215,0.38162776282098076,0.6309469634886347,2,3,4,7,8
153,BD1 1QP,416241,433237,E02002221,53.795207,-1.754933,0.19021303845951254,0.4130953375807587,0.6292964634791592,2,3,5,7,8
154,BD1 1QQ,416178,434065,E02002221,53.802636,-1.755843,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
155,BD1 1QR,416200,433190,E02002221,53.794771,-1.755555,0.14653668482670132,0.42579616735658754,0.6516221757780979,2,2,4,7,9
156,BD1 1QS,416296,433133,E02002221,53.794256,-1.754101,0.10720074626605917,0.3904460669227806,0.6597691009486656,2,2,3,7,8
157,BD1 1QT,416269,433174,E02002221,53.79464,-1.754512,0.13228000604777732,0.39725948372351605,0.6459294067513686,2,2,3,7,8
158,BD1 1QU,416213,433218,E02002221,53.795022,-1.755356,0.1720523176246109,0.4222148331864757,0.6397407767226575,2,3,5,7,9
159,BD1 1QX,416254,433187,E02002221,53.794742,-1.754735,0.141718029904455,0.4029568059868024,0.6431389756046567,2,2,4,7,8
160,BD1 1QY,416232,433196,E02002221,53.794824,-1.755069,0.149,0.4119516755492487,0.6433410305816135,2,2,4,7,8
161,BD1 1QZ,416400,433200,E02002221,53.794855,-1.752518,0.12288612614937457,0.3775580416258802,0.63877443819148,2,3,3,7,8
162,BD1 1RA,416333,433175,E02002221,53.794647,-1.75354,0.16304907236779972,0.3831679458138065,0.6435347722062957,2,2,3,7,8
163,BD1 1RB,416313,433161,E02002221,53.794522,-1.753844,0.13984634424967998,0.3864445249817021,0.6485630789933278,2,2,3,7,8
164,BD1 1RD,416342,433143,E02002221,53.794344,-1.753402,0.146,0.3829682159886715,0.656302251256736,2,2,3,7,8
165,BD1 1RE,416393,433131,E02002221,53.794235,-1.752628,0.10800462953040485,0.38045707496074854,0.6585965553020476,2,2,3,7,8
166,BD1 1RF,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
167,BD1 1RH,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
168,BD1 1RJ,416326,433089,E02002221,53.793859,-1.753647,0.10295630140987001,0.3938218035658952,0.6812913198155752,2,2,3,7,8
169,BD1 1RL,416300,433000,E02002221,53.79306,-1.754047,0.08266196223173025,0.4374300154946259,0.7374233690691377,2,2,3,7,8
170,BD1 1RN,416341,433102,E02002221,53.793976,-1.753419,0.12209013064126027,0.38959801306041764,0.6754550018202833,2,2,3,7,8
171,BD1 1RP,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
172,BD1 1RQ,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
173,BD1 1RR,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
174,BD1 1RS,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
175,BD1 1RU,416342,433052,E02002221,53.793526,-1.753406,0.1101135777277262,0.40705765934506255,0.7023981724130189,2,2,3,7,8
176,BD1 1RX,416348,433042,E02002221,53.793436,-1.753316,0.1161077086157504,0.4120021983187421,0.7071845391404529,2,2,3,7,8
177,BD1 1RY,416200,433000,E02002221,53.793063,-1.755565,0.056859475903317996,0.4642268896004924,0.7475994482274797,2,2,2,7,9
178,BD1 1RZ,416400,432900,E02002221,53.792158,-1.752534,0.22323306206742763,0.5189546695343655,0.7829751088372731,2,2,2,7,8
179,BD1 1SB,416300,433000,E02002221,53.79306,-1.754047,0.08266196223173025,0.4374300154946259,0.7374233690691377,2,2,3,7,8
180,BD1 1SD,416231,433000,E02002221,53.793062,-1.755094,0.047010637094172636,0.44936837458995665,0.740566569289226,2,2,2,7,8
181,BD1 1SH,416488,433401,E02002221,53.796658,-1.751172,0.27131162894354527,0.4308305231685077,0.6124044407208927,1,3,6,6,8
182,BD1 1SJ,416300,433000,E02002221,53.79306,-1.754047,0.08266196223173025,0.4374300154946259,0.7374233690691377,2,2,3,7,8
183,BD1 1SL,416410,433056,E02002221,53.79356,-1.752374,0.11729023829799307,0.40725666319094606,0.6910481295459279,2,2,3,7,8
184,BD1 1SN,416296,433133,E02002221,53.794256,-1.754101,0.10720074626605917,0.3904460669227806,0.6597691009486656,2,2,3,7,8
185,BD1 1SP,416200,433100,E02002221,53.793962,-1.75556,0.06191122676865643,0.4250642243238071,0.6855891807305919,2,2,3,7,9
186,BD1 1SQ,416272,433086,E02002221,53.793834,-1.754467,0.05586591089385369,0.3994757080272613,0.6808013730343393,2,2,3,7,8
187,BD1 1SR,416308,433060,E02002221,53.793599,-1.753922,0.07710382610480494,0.4040424751192318,0.6965950101316459,2,2,3,7,8
188,BD1 1SS,416457,433102,E02002221,53.793972,-1.751658,0.052153619241621194,0.38813210296978745,0.6598177078862999,2,2,3,7,8
189,BD1 1ST,416286,433105,E02002221,53.794004,-1.754254,0.0792464510246358,0.3946748060697377,0.6719389078026833,2,2,3,7,8
190,BD1 1SU,416100,433100,E02002221,53.793965,-1.757078,0.14224275025462635,0.4950179655246541,0.723216937684141,1,2,3,7,9
191,BD1 1SW,416286,433105,E02002221,53.794019,-1.754257,0.0792464510246358,0.3946748060697377,0.6719389078026833,2,2,3,7,8
192,BD1 1SX,416225,433099,E02002221,53.793952,-1.75518,0.05246903848937962,0.4120227058809544,0.6797721480235255,2,2,3,7,8
193,BD1 1SY,416220,433080,E02002221,53.793797,-1.75526,0.03511409973215888,0.41534268353654763,0.6886985623669352,2,2,3,7,8
194,BD1 1SZ,416204,433105,E02002221,53.794022,-1.755502,0.06440496875241847,0.4224702285710325,0.6823612545635059,2,2,3,7,9
195,BD1 1TA,416200,433100,E02002221,53.793962,-1.75556,0.06191122676865643,0.4250642243238071,0.6855891807305919,2,2,3,7,9
196,BD1 1TB,416100,433100,E02002221,53.793965,-1.757078,0.14224275025462635,0.4950179655246541,0.723216937684141,1,2,3,7,9
197,BD1 1TE,416224,433172,E02002221,53.794608,-1.755191,0.12525573839150045,0.4135068224468142,0.6527670498550832,2,2,4,7,9
198,BD1 1TF,416203,433192,E02002221,53.794789,-1.755509,0.14787156589419076,0.42447922999488996,0.6502705081731017,2,2,4,7,9
199,BD1 1TG,416000,433000,E02002221,53.793069,-1.758601,0.2367129062810053,0.60837842212821,0.8257294763670541,1,2,2,8,10
200,BD1 1TH,416161,433106,E02002221,53.794017,-1.756151,0.09231467922275416,0.4495645938591179,0.6958678524744676,2,2,3,7,9
201,BD1 1TJ,416200,432700,E02002226,53.790367,-1.75558,0.34847238054112695,0.6100262975980696,0.9031134342651558,1,2,3,8,8
202,BD1 1TN,416200,432900,E02002226,53.792165,-1.75557,0.15044268011438774,0.5449567600549315,0.8030420885878634,2,2,2,8,8
203,BD1 1TQ,416207,433245,E02002221,53.79528,-1.755449,0.19957204213015411,0.42814574068606004,0.6326500902424751,2,3,5,7,9
204,BD1 1TR,416217,432875,E02002226,53.791939,-1.755313,0.1726528308484978,0.5603794261838075,0.8140763803254893,2,2,2,8,8
205,BD1 1TS,416336,433158,E02002221,53.794479,-1.753492,0.15210851389715174,0.38285150938307044,0.6499901109667655,2,2,3,7,8
206,BD1 1TT,416600,433100,E02002221,53.79395,-1.749487,0.10344563789740001,0.45297169204719284,0.6811887025317598,2,2,4,7,9
207,BD1 1TU,416589,432783,E02002221,53.791116,-1.749675,0.3579846365418494,0.6159365882534649,0.8505572694506726,1,2,2,7,8
208,BD1 1TW,416428,433053,E02002221,53.793533,-1.752101,0.10610372283760829,0.41043210433675154,0.6907416568182415,2,2,3,7,8
209,BD1 1TZ,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
210,BD1 1UA,416282,433153,E02002221,53.794436,-1.754312,0.1172006825918689,0.39301820490638684,0.652472211924172,2,2,3,7,8
211,BD1 1UB,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
212,BD1 1UD,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
213,BD1 1UE,416300,433100,E02002221,53.793959,-1.754042,0.08621484790916237,0.39353611277814426,0.674432970491471,2,2,3,7,8
214,BD1 1UF,416400,433100,E02002221,53.793956,-1.752524,0.1053612832116238,0.3880100553573187,0.6697651054073037,2,2,3,7,8
215,BD1 1UG,416333,433171,E02002221,53.794596,-1.753537,0.15992810884894498,0.3831214956774168,0.6449912378114409,2,2,3,7,8
216,BD1 1UH,416351,432917,E02002221,53.792313,-1.753277,0.17624131184259834,0.501517309886284,0.7795763752728544,2,2,2,7,8
217,BD1 1UJ,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
218,BD1 1UL,416500,433100,E02002221,53.793953,-1.751005,0.03001666203960727,0.3961130225445375,0.6583653110220096,2,2,4,7,8
219,BD1 1UN,416457,433102,E02002221,53.793972,-1.751658,0.052153619241621194,0.38813210296978745,0.6598177078862999,2,2,3,7,8
220,BD1 1UP,416176,434018,E02002221,53.802228,-1.75588,0.22090722034374521,0.28536137892151175,0.5548605447130875,3,3,5,6,9
221,BD1 1UQ,416410,433171,E02002221,53.794594,-1.752368,0.09980981915623331,0.3760056519590425,0.6430936863483999,2,2,3,7,8
222,BD1 1UR,416335,433121,E02002221,53.794147,-1.753509,0.1268266533501535,0.38634997485982725,0.6657633146041448,2,2,3,7,8
223,BD1 1US,416566,433112,E02002221,53.794073,-1.750006,0.067446274915669,0.42962557300102866,0.6656743854925158,2,2,4,7,8
224,BD1 1UY,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
225,BD1 1UZ,416200,433000,E02002221,53.793063,-1.755565,0.056859475903317996,0.4642268896004924,0.7475994482274797,2,2,2,7,9
226,BD1 1WR,416200,433000,E02002221,53.793063,-1.755565,0.056859475903317996,0.4642268896004924,0.7475994482274797,2,2,2,7,9
227,BD1 1WW,416177,434017,E02002221,53.802205,-1.755861,0.22123742902140225,0.2854644281217413,0.5544547639844092,3,3,5,6,9
228,BD1 1WX,416178,434065,E02002221,53.802636,-1.755843,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
229,BD1 1WY,416488,433401,E02002221,53.796658,-1.751172,0.27131162894354527,0.4308305231685077,0.6124044407208927,1,3,6,6,8
230,BD1 1WZ,416406,433168,E02002221,53.794567,-1.752429,0.10231813133555558,0.37620670530535816,0.6446363789253857,2,2,3,7,8
231,BD1 1XB,416177,434017,E02002221,53.802205,-1.755861,0.22123742902140225,0.2854644281217413,0.5544547639844092,3,3,5,6,9
232,BD1 1XG,416177,434017,E02002221,53.802205,-1.755861,0.22123742902140225,0.2854644281217413,0.5544547639844092,3,3,5,6,9
233,BD1 1XN,416488,433401,E02002221,53.796658,-1.751172,0.27131162894354527,0.4308305231685077,0.6124044407208927,1,3,6,6,8
234,BD1 1XP,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
235,BD1 1XQ,416178,434065,E02002221,53.802636,-1.755843,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
236,BD1 1XR,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
237,BD1 1XS,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
238,BD1 1XT,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
239,BD1 1XU,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
240,BD1 1XW,416176,434018,E02002221,53.802228,-1.75588,0.22090722034374521,0.28536137892151175,0.5548605447130875,3,3,5,6,9
241,BD1 1XY,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
242,BD1 1XZ,416178,434065,E02002221,53.802636,-1.755843,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
243,BD1 1YA,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
244,BD1 1YE,416488,433401,E02002221,53.796658,-1.751172,0.27131162894354527,0.4308305231685077,0.6124044407208927,1,3,6,6,8
245,BD1 1YG,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
246,BD1 1YH,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
247,BD1 1YJ,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
248,BD1 1YL,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
249,BD1 1YN,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
250,BD1 1YP,416178,434065,E02002221,53.802636,-1.755843,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
251,BD1 1YR,416488,433401,E02002221,53.796658,-1.751172,0.27131162894354527,0.4308305231685077,0.6124044407208927,1,3,6,6,8
252,BD1 1YS,416335,433121,E02002221,53.794147,-1.753509,0.1268266533501535,0.38634997485982725,0.6657633146041448,2,2,3,7,8
253,BD1 1YT,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
254,BD1 1YU,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
255,BD1 1YW,416330,433119,E02002221,53.794129,-1.753585,0.12160592090848209,0.38715688019106725,0.6664630980409696,2,2,3,7,8
256,BD1 1YX,416400,433000,E02002221,53.793057,-1.752529,0.16462381358722072,0.44051332567103973,0.7277130980745372,2,2,3,7,8
257,BD1 1YY,416178,434065,E02002221,53.802636,-1.755843,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
258,BD1 1YZ,416488,433401,E02002221,53.796658,-1.751172,0.27131162894354527,0.4308305231685077,0.6124044407208927,1,3,6,6,8
259,BD1 1ZB,416178,434065,E02002221,53.802636,-1.755843,0.1813201588351389,0.27496042487007905,0.5667062744677195,3,3,4,6,9
260,BD1 1ZX,416425,433171,E02002221,53.794593,-1.75214,0.08635392289873113,0.37561910504099066,0.6403007036564677,2,2,3,7,8
261,BD1 2AA,416257,433072,E02002221,53.793723,-1.754699,0.035355339059327376,0.40398620171518806,0.6876187645263809,2,2,3,7,8
262,BD1 2AB,416206,433083,E02002221,53.793809,-1.755469,0.04440720662234904,0.4229809437305292,0.6912325231291537,2,2,3,7,9
263,BD1 2AD,416132,433121,E02002221,53.794153,-1.756591,0.1244025723206719,0.4678924232254655,0.6998351317557002,2,2,4,7,9
264,BD1 2AE,415884,433300,E02002221,53.795784,-1.76035,0.4302476031310343,0.6123416176529834,0.7404745100627881,0,3,5,7,11
265,BD1 2AF,416013,433030,E02002221,53.793353,-1.758405,0.21965882636488798,0.5853115480559974,0.8037610783449984,1,2,2,8,10
266,BD1 2AG,416019,433028,E02002221,53.793335,-1.758314,0.21384573879317773,0.581372376373763,0.8021535693565842,1,2,2,8,9
267,BD1 2AH,416129,433038,E02002221,53.793422,-1.756644,0.10339245620450264,0.49218477980786407,0.7464502543086137,2,2,3,8,9
268,BD1 2AJ,416088,433167,E02002221,53.794568,-1.757256,0.1874459922217597,0.49493602857411717,0.6969335657698851,1,2,4,7,9
269,BD1 2AL,416075,433168,E02002221,53.794577,-1.757454,0.19821705274773913,0.5042564380743164,0.7018667902073426,1,2,4,7,9
270,BD1 2AN,415841,433157,E02002221,53.7945,-1.76101,0.4061785321752,0.657538137720932,0.8252721738489638,0,2,3,7,11
271,BD1 2AP,416488,433401,E02002221,53.796658,-1.751172,0.27131162894354527,0.4308305231685077,0.6124044407208927,1,3,6,6,8
272,BD1 2AQ,416109,433121,E02002221,53.794154,-1.75694,0.14354441821262157,0.4845067627784994,0.7090249462500413,2,2,4,7,9
273,BD1 2AR,416202,433055,E02002221,53.793558,-1.755532,0.031048349392520047,0.43109211471081,0.7066214557229502,2,2,3,7,9
274,BD1 2AS,416202,433054,E02002221,53.793549,-1.755532,0.030805843601498725,0.43141684316556816,0.7072012284791558,2,2,3,7,9
275,BD1 2AT,415862,433185,E02002221,53.794736,-1.760686,0.3948974550437113,0.6384961083926963,0.8000519754814817,1,2,4,8,11
276,BD1 2AU,415881,433238,E02002221,53.795212,-1.760395,0.39960230229566995,0.6190134883559331,0.7662983824855972,1,2,4,7,11
277,BD1 2AW,416050,433166,E02002221,53.794575,-1.757836,0.21745114393812692,0.5229241511125708,0.7134961116340985,1,2,4,7,9
278,BD1 2AX,416199,433056,E02002221,53.793581,-1.75558,0.03420526275297414,0.4329482569430688,0.7071742804757696,2,2,3,7,9
279,BD1 2AY,416236,433043,E02002221,53.793449,-1.755016,0.005656854249492381,0.41428644618117794,0.7033366433674696,2,2,3,7,8
280,BD1 2AZ,416290,433034,E02002221,53.793366,-1.754197,0.059439044406854324,0.41638998906619684,0.7122446616955044,2,2,3,7,8
281,BD1 2BA,416200,433000,E02002221,53.793063,-1.755565,0.056859475903317996,0.4642268896004924,0.7475994482274797,2,2,2,7,9
282,BD1 2BB,416200,433000,E02002221,53.793063,-1.755565,0.056859475903317996,0.4642268896004924,0.7475994482274797,2,2,2,7,9
283,BD1 2BD,416200,433000,E02002221,53.793063,-1.755565,0.056859475903317996,0.4642268896004924,0.7475994482274797,2,2,2,7,9
284,BD1 2BE,416200,433000,E02002221,53.793063,-1.755565,0.056859475903317996,0.4642268896004924,0.7475994482274797,2,2,2,7,9
285,BD1 2BN,416200,433000,E02002221,53.793063,-1.755565,0.056859475903317996,0.4642268896004924,0.7475994482274797,2,2,2,7,9
286,BD1 2BQ,416047,432964,E02002226,53.792759,-1.757892,0.20276587484091105,0.5909324016320936,0.8177003137525337,1,2,2,8,9
